use evern; 
INSERT INTO roles (nombre) VALUES ('Admin'); 
INSERT INTO roles (nombre) VALUES ('User'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Ornithology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Entomology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Helmitology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Herpetology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Ichthyology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Theriology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Botany'); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'L4nldEm31d@gmail.com', 'Nichole', 'zTUs6n4u5x', 391, 451637888, '2017-03-07', 'Wheeler', '2017-03-07', 'L4nldEm31d', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'sofa_king_cool@gmail.com', 'Alasdair', 'QyjwpfCzbFvvEU4', 906, 792468031, '2017-03-07', 'Sanders', '2017-03-07', 'sofa_king_cool', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'RootinTootinPutin@gmail.com', 'Patrick', 'bLknXVw5b8CL5DS', 120, 212698310, '2017-03-07', 'Blake', '2017-03-07', 'RootinTootinPutin', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'blousesandhouses@gmail.com', 'Livia', 'DFGgkrwZeh4uxpB', 809, 593489408, '2017-03-07', 'Tomlinson', '2017-03-07', 'blousesandhouses', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'iblamejordan@gmail.com', 'Nikki', '88MNxzvdNmqHB9x', 48, 156802582, '2017-03-07', 'Rojas', '2017-03-07', 'iblamejordan', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'manic_pixie_meme_ girl@gmail.com', 'Arabella', 'uh6UxGW5RA5gbEX', 649, 271902708, '2017-03-07', 'Goddard', '2017-03-07', 'manic_pixie_meme_ girl', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Technophyle@gmail.com', 'Eisa', '6NezdCTWM9BU3MV', 678, 258104969, '2017-03-07', 'Clarke', '2017-03-07', 'Technophyle', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Cuddly-Wuddly@gmail.com', 'Cloe', 'tjByv88TjuCrY3t', 448, 516036783, '2017-03-07', 'Hutton', '2017-03-07', 'Cuddly-Wuddly', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'JesusoChristo@gmail.com', 'Vishal', '6cGYktUmyGAxJBh', 521, 189105374, '2017-03-07', 'Robson', '2017-03-07', 'JesusoChristo', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'peap0ds@gmail.com', 'Christina', 'ssXvqxHdqyLNbCb', 197, 628150783, '2017-03-07', 'Dougherty', '2017-03-07', 'peap0ds', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'whats_ur_sign@gmail.com', 'Liya', 'frkWZnDZCrYRNzG', 244, 34803253, '2017-03-07', 'Walls', '2017-03-07', 'whats_ur_sign', 5); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'TheMilkyWeigh@gmail.com', 'Kobie', 'ph8gmWh6uEduDXZ', 190, 792852542, '2017-03-07', 'King', '2017-03-07', 'TheMilkyWeigh', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'BabyBluez@gmail.com', 'Amrit', 'tcH8ASh97cuqeeV', 294, 161976560, '2017-03-07', 'Glenn', '2017-03-07', 'BabyBluez', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'BarbieBreath@gmail.com', 'Muskaan', 'sXttNSFnH5ngDcK', 454, 204464665, '2017-03-07', 'Wilcox', '2017-03-07', 'BarbieBreath', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'MangoGoGo@gmail.com', 'Brittany', 'LfTsj2UNkvEHWJb', 677, 43111482, '2017-03-07', 'Hess', '2017-03-07', 'MangoGoGo', 6); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'DirtBag@gmail.com', 'Bobbi', 'jR77wL5sc4hrnzBG', 436, 807244524, '2017-03-07', 'Sutherland', '2017-03-07', 'DirtBag', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'FurReal@gmail.com', 'Jamil', 'KPQSd4BryhveY8x2', 158, 913889402, '2017-03-07', 'Bernard', '2017-03-07', 'FurReal', 5); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'ScoobyCute@gmail.com', 'Fabio', 'HRyd38aKrY8LVzqC', 358, 652364618, '2017-03-07', 'Akhtar', '2017-03-07', 'ScoobyCute', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'YouIntradouchingMyshelf@gmail.com', 'Connah', 'S8s6ydQYT8vUM2Cu', 427, 393137166, '2017-03-07', 'Vargas', '2017-03-07', 'YouIntradouchingMyshelf', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'IwasReloading@gmail.com', 'Tulisa', 'uKenW4NsQCHY4aNF', 889, 125559452, '2017-03-07', 'Reese', '2017-03-07', 'IwasReloading', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'WellEndowedPenguin@gmail.com', 'Nikki', 'JHxeJ3qM3xLM7jUj', 18, 444146962, '2017-03-07', 'Levy', '2017-03-07', 'WellEndowedPenguin', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'TheAfterLife@gmail.com', 'Persephone', 'QxhzYeWKD9A8Dgv4', 69, 549345031, '2017-03-07', 'Parkinson', '2017-03-07', 'TheAfterLife', 6); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'PuppiesnKittens@gmail.com', 'Mehreen', 'F8abxBGwWtzqzn34', 14, 306272264, '2017-03-07', 'Wilde', '2017-03-07', 'PuppiesnKittens', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'WakeAwake@gmail.com', 'Alicia', 'CUKCSGqaJbGPb2gw', 612, 913717488, '2017-03-07', 'Sanchez', '2017-03-07', 'WakeAwake', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Coronacosmo@gmail.com', 'Margie', '42wgZkLbdVcbGyQE', 815, 275705572, '2017-03-07', 'Higgs', '2017-03-07', 'Coronacosmo', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'wherearetheavocados@gmail.com', 'Curtis', '3UtrKBZfkLXnrR3Q', 32, 739236958, '2017-03-07', 'Kirk', '2017-03-07', 'wherearetheavocados', 6); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'ijustwanttobeme@gmail.com', 'Joao', 'CXdEMzJ46qrvRJcR', 522, 464344865, '2017-03-07', 'Hartman', '2017-03-07', 'ijustwanttobeme', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'TheKidsCallMeBoss@gmail.com', 'Wojciech', '8NLN5MdrTPdAPn2m', 225, 326402817, '2017-03-07', 'Craft', '2017-03-07', 'TheKidsCallMeBoss', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'SewerSquirrel@gmail.com', 'Ty', '7pDcxSaJmWUvBTEQ', 703, 915654497, '2017-03-07', 'Rocha', '2017-03-07', 'SewerSquirrel', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'notmuchtoit@gmail.com', 'Kayden', 'H653MEbWFpBJ3YA6', 428, 895226932, '2017-03-07', 'Pitt', '2017-03-07', 'notmuchtoit', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'friedchocolate@gmail.com', 'Sioned', '9WhaYwuGVQBbmb3f', 589, 706427026, '2017-03-07', 'Cummings', '2017-03-07', 'friedchocolate', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'DonWorryItsGonBK@gmail.com', 'Maizie', '9df5nuSuqvE2euLD', 726, 368910596, '2017-03-07', 'Harper', '2017-03-07', 'DonWorryItsGonBK', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Early_Morning_Coffee@gmail.com', 'Artur', 'd8uNMQ7BZsQRnzKd', 983, 913352093, '2017-03-07', 'Kavanagh', '2017-03-07', 'Early_Morning_Coffee', 6); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'drunkbetch@gmail.com', 'Ottilie', '6USuwpmL55NxwCva', 491, 805532040, '2017-03-07', 'Hogan', '2017-03-07', 'drunkbetch', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'strawberry_pineapple@gmail.com', 'Anika', 'yKcHfnfttAMhPpSN', 407, 573298869, '2017-03-07', 'Miranda', '2017-03-07', 'strawberry_pineapple', 5); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'MissPiggysDimples@gmail.com', 'Alysha', 'KnVbh8NVVxKEvvR2', 443, 731650144, '2017-03-07', 'Brewer', '2017-03-07', 'MissPiggysDimples', 6); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'chickenbaconranchpizza@gmail.com', 'Huw', 'Lyud7cu5cxphFew8', 291, 16217892, '2017-03-07', 'Payne', '2017-03-07', 'chickenbaconranchpizza', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'cereal_killer@gmail.com', 'Lewie', '3QnPUCmCtAtXagEx', 216, 881731174, '2017-03-07', 'Michael', '2017-03-07', 'cereal_killer', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'ChickyChickyParmParm@gmail.com', 'Ivie', 'ZzLjLn8ZLPHGW8mw', 219, 199568966, '2017-03-07', 'Kenny', '2017-03-07', 'ChickyChickyParmParm', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Adobo_Ahai@gmail.com', 'Umer', 'pnv9aEnmqhj5sKCt', 612, 97304328, '2017-03-07', 'Goodman', '2017-03-07', 'Adobo_Ahai', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'theoldRazzleDazzle@gmail.com', 'Eilish', '6RfQFaLNtH94Pd76', 534, 923181123, '2017-03-07', 'Albert', '2017-03-07', 'theoldRazzleDazzle', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Not-Insync@gmail.com', 'Shakir', '6KLeLWgz6wBqsUSE', 937, 389752621, '2017-03-07', 'Douglas', '2017-03-07', 'Not-Insync', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Toiletpaperman@gmail.com', 'Harvie', 'hrtXU4pQsAKCmdfn', 826, 53450940, '2017-03-07', 'Huff', '2017-03-07', 'Toiletpaperman', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Reese WitherFork@gmail.com', 'Morgan', 'xjJWF4eCcvS2wFWS', 88, 420645251, '2017-03-07', 'Ashley', '2017-03-07', 'Reese WitherFork', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'LizzosFlute@gmail.com', 'Nusaybah', 'hKab8gbDKVQHmuFU', 89, 135785505, '2017-03-07', 'Findlay', '2017-03-07', 'LizzosFlute', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Carmelpoptart@gmail.com', 'Victoria', 'cD9DMv2EYnGmZF4c', 294, 903517774, '2017-03-07', 'Sims', '2017-03-07', 'Carmelpoptart', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Storycode@gmail.com', 'Carlo', 'ZNcszbuEckxSXUF2', 594, 24196311, '2017-03-07', 'Waller', '2017-03-07', 'Storycode', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'PanetAwesome@gmail.com', 'Salma', 'NU53q94FMSrcPKzS', 681, 681006196, '2017-03-07', 'Cherry', '2017-03-07', 'PanetAwesome', 2); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'HeadTagz@gmail.com', 'Ahsan', 'uERVAmVdKu8M4v8d', 746, 406950169, '2017-03-07', 'Ahmed', '2017-03-07', 'HeadTagz', 5); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'LawDrummer@gmail.com', 'Zakary', 'chwtfr8wqyq55ZHz', 63, 481241356, '2017-03-07', 'Hastings', '2017-03-07', 'LawDrummer', 3); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Itejk@gmail.com', 'Ioan', 'RFXNcCEeQRN6hzXf', 471, 357183648, '2017-03-07', 'Thornton', '2017-03-07', 'Itejk', 5); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Merehrab@gmail.com', 'Cadence', '5rLFv8K9nNxF5FpU', 622, 607409810, '2017-03-07', 'Norman', '2017-03-07', 'Merehrab', 5); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Vandervinc@gmail.com', 'Simeon', 'aHYwzk4PdhZHp2Av', 915, 287386942, '2017-03-07', 'Quintana', '2017-03-07', 'Vandervinc', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'AwesomeSlash@gmail.com', 'Tamzin', 'tEExbKsmMHMTW9Hv', 385, 64387524, '2017-03-07', 'Weir', '2017-03-07', 'AwesomeSlash', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Murapa@gmail.com', 'Ellise', 'UhZscUGJafuTYqE9', 495, 936663870, '2017-03-07', 'Ball', '2017-03-07', 'Murapa', 4); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Lyfelian@gmail.com', 'Mairead', '9U6tmRteDyZDRFPv', 662, 876352473, '2017-03-07', 'Watt', '2017-03-07', 'Lyfelian', 1); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Vertrade@gmail.com', 'Piers', 'vXmbvrxxLeNWGkrg', 577, 269673790, '2017-03-07', 'Bains', '2017-03-07', 'Vertrade', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Koawesome@gmail.com', 'Marjorie', 's4QDz6FS3yAZMWRE', 855, 599282534, '2017-03-07', 'Irwin', '2017-03-07', 'Koawesome', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'Heimdic@gmail.com', 'Danny', 'EGaW4dnHfbewHRpe', 323, 416161950, '2017-03-07', 'Leblanc', '2017-03-07', 'Heimdic', 7); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'OneNaybor@gmail.com', 'Cohan', 'rx99ucjQUFtmrBZa', 292, 282244984, '2017-03-07', 'Horn', '2017-03-07', 'OneNaybor', 4); 
